"account_id","gender","genre1","genre2","type","games","age","hours"
486221055,"female","action","strategy","computer",6,20,8.48414106994008
486784984,"male","action","role-playing","computer",8,20,11.2940182878085
486812919,"male","action","adventure","mobile",8,22,15.7963257669614
487284317,"male","adventure","adventure","mobile",9,19,6.96332827580293
487720622,"male","action","adventure","computer",4,26,9.59994422365967
489463057,"male","action","action","mobile",0,26,0
489521300,"female","adventure","role-playing","mobile",9,23,7.28002912521216
489557020,"male","sports","simulation","computer",9,19,5.52108936352074
489563715,"male","simulation","adventure","mobile",6,20,7.36588997530119
490325119,"male","sports","action","tablet",9,20,6.88135725444973
491217071,"female","adventure","role-playing","mobile",7,23,6.58711376268868
491407687,"female","action","strategy","mobile",17,20,8.73533435854445
491496798,"male","action","adventure","tablet",0,26,0
491706198,"male","action","adventure","tablet",8,41,7.43019952125185
491804348,"female","action","adventure","computer",8,34,5.68079008423155
492869670,"male","role-playing","role-playing","tablet",12,26,13.7306172368088
493064573,"male","adventure","strategy","computer",11,32,7.41861873499597
493549739,"male","action","adventure","computer",4,37,6.26932022091959
493918634,"male","adventure","action","computer",12,23,11.5727425808558
493999758,"female","simulation","action","computer",0,23,0
494078276,"female","action","action","computer",18,27,11.1570936329108
494273232,"female","sports","action","mobile",10,28,7.58617732895196
494860737,"male","strategy","action","computer",7,24,5.55969566628496
495953248,"male","simulation","adventure","mobile",8,36,7.65249269094634
495964944,"male","adventure","action","computer",7,26,10.8561278655209
496552903,"male","sports","adventure","mobile",12,29,5.73254423073572
497201029,"male","action","adventure","mobile",8,24,7.27796611997511
497699132,"male","action","action","mobile",6,31,11.5808106657953
497936906,"male","adventure","adventure","mobile",18,22,5.11509758868847
498430406,"male","role-playing","role-playing","mobile",0,19,0
498495655,"male","simulation","adventure","computer",4,21,6.06387999463051
498840224,"female","simulation","action","computer",7,21,6.46524780460477
498847783,"male","adventure","adventure","mobile",8,21,13.1045798121842
499557856,"male","strategy","action","tablet",7,28,12.2691847634067
499582718,"male","role-playing","strategy","mobile",11,20,11.1431741846151
500641519,"female","adventure","sports","computer",7,20,8.93451074526993
500804847,"male","action","action","computer",4,22,4.10700199251018
501485404,"male","action","strategy","computer",10,35,6.79921570327132
502689739,"male","adventure","role-playing","computer",0,22,0
503270436,"male","sports","role-playing","computer",7,23,14.680623383837
503353180,"male","adventure","role-playing","tablet",9,22,10.126291384803
503680310,"female","action","adventure","computer",5,22,8.93264416996569
503858765,"male","adventure","adventure","computer",6,26,15.8348593413117
504141305,"male","sports","sports","computer",8,23,9.18547913236475
504311266,"male","strategy","role-playing","mobile",4,21,7.78467880297166
505326219,"female","action","action","computer",7,37,6.47719805564851
505343619,"female","adventure","adventure","computer",4,21,6.54243455785467
505648766,"female","adventure","adventure","mobile",11,30,8.99135002442302
506702842,"male","action","sports","mobile",9,25,8.9429679438619
507080867,"male","sports","role-playing","computer",7,29,8.16112302133343
507149979,"female","sports","sports","computer",7,25,9.25430825643758
507834085,"male","role-playing","strategy","mobile",11,26,14.2821308204441
510512987,"male","action","sports","computer",5,40,16.9960553680219
510815912,"male","adventure","adventure","computer",1,26,7.34338686121169
511585263,"male","sports","strategy","computer",11,21,10.5105039398307
511587446,"male","adventure","adventure","computer",4,21,4.56231457566431
511793818,"male","adventure","simulation","computer",12,22,17.0001955398728
511842423,"male","adventure","adventure","computer",3,22,6.14136686925706
513243142,"female","adventure","strategy","computer",3,18,9.18637942672056
513429000,"male","action","adventure","mobile",6,32,11.5022163398998
513820084,"male","sports","action","computer",10,32,9.27010420651314
513833021,"female","adventure","adventure","mobile",10,32,6.62339337943477
514335888,"female","adventure","adventure","mobile",9,26,7.4660943527405
515281789,"female","action","strategy","computer",5,23,8.05207355714537
515792521,"female","role-playing","action","mobile",9,21,9.60340074423652
515936604,"male","adventure","role-playing","tablet",13,21,11.9071368338344
516054163,"male","role-playing","adventure","computer",8,20,8.9356298879599
517327886,"female","role-playing","strategy","computer",4,35,10.3569801818393
517778127,"male","sports","strategy","mobile",20,38,9.10480123702294
517845558,"male","action","sports","mobile",7,22,16.39479789855
517988652,"male","strategy","action","mobile",6,34,11.0805044262576
518051059,"female","role-playing","role-playing","computer",14,23,15.0683711160076
518133675,"male","role-playing","strategy","tablet",5,23,10.821841522326
518207566,"male","action","adventure","mobile",11,24,10.3324943929323
519117875,"male","action","action","computer",12,29,13.5901651534854
520194225,"male","action","adventure","mobile",7,17,15.5759845115963
520248972,"female","adventure","sports","computer",5,24,6.07712613434201
520744322,"male","adventure","action","mobile",8,33,12.3897018203169
521550290,"female","role-playing","action","computer",11,46,4.85376394057331
521933109,"female","simulation","adventure","computer",10,40,6.72789312303267
522625123,"male","sports","adventure","computer",14,33,7.24095118124026
522674017,"female","adventure","action","computer",7,25,6.16125229056793
522871755,"male","simulation","adventure","tablet",6,24,9.92012027641643
523024296,"male","action","action","computer",7,30,10.6467905876809
523241355,"male","simulation","simulation","computer",14,16,17.0140206813219
524200627,"male","action","strategy","computer",12,35,7.54471204043004
524986082,"male","action","adventure","computer",9,32,7.24791796457479
525369197,"male","role-playing","adventure","computer",9,23,10.7434673629475
525602505,"female","sports","strategy","computer",3,27,7.26979150138436
526436776,"male","sports","sports","tablet",14,25,8.12844729308752
527682527,"male","action","role-playing","computer",24,35,14.3429173898263
527849725,"female","role-playing","strategy","computer",13,26,7.97213678878306
528454288,"female","sports","action","mobile",6,21,6.86240278625084
528797743,"male","adventure","sports","computer",9,24,8.47445386877406
530027792,"male","strategy","strategy","computer",9,16,14.1917918365097
531134788,"female","simulation","adventure","computer",7,41,3.36450199755222
532618633,"female","sports","action","computer",5,30,6.00217224629201
533151665,"female","action","adventure","mobile",18,24,14.552081153372
533636233,"female","strategy","action","computer",11,25,15.7845222149848
533749575,"female","adventure","adventure","computer",5,23,2.84023623045371
533966249,"male","role-playing","strategy","computer",4,22,9.78835643116199
534098020,"male","action","adventure","mobile",9,32,11.8205836265763
534148689,"female","sports","adventure","computer",4,24,5.38887795278545
534209681,"female","sports","action","computer",6,30,7.85311805774609
534397545,"male","strategy","adventure","mobile",16,23,11.8904291214854
534884180,"female","adventure","simulation","mobile",9,28,10.8478834592052
534917753,"female","sports","adventure","mobile",4,26,2.66770533297398
535302529,"male","adventure","sports","mobile",0,21,0
535419751,"male","role-playing","action","computer",15,23,18.6104684026408
535749399,"female","simulation","action","mobile",17,20,12.8233539356656
536827459,"male","sports","adventure","computer",1,19,8.72613595396037
536917351,"male","action","strategy","computer",12,30,12.3845393715191
537050647,"male","role-playing","sports","computer",3,22,3.32326529531221
537198179,"female","simulation","strategy","computer",7,44,8.29956482439811
537231379,"male","sports","adventure","computer",4,26,11.5056461427163
537245157,"male","role-playing","simulation","mobile",4,41,7.74280243886061
537310650,"female","simulation","sports","computer",6,23,5.75260279952333
537323892,"male","adventure","sports","tablet",7,24,9.27927930500066
537998628,"male","action","adventure","mobile",8,23,12.5393077020106
538502636,"male","simulation","role-playing","computer",15,44,17.8711681546094
539191189,"male","role-playing","role-playing","computer",3,21,10.8208586589359
539264039,"male","adventure","action","computer",11,26,18.756850163476
539633621,"female","simulation","simulation","computer",2,47,4.77450759280439
540593937,"female","sports","action","computer",31,31,15.9638494601783
540607142,"male","role-playing","adventure","computer",9,20,9.95025124392385
541342292,"male","action","strategy","computer",11,30,5.25744188145924
541955071,"male","strategy","strategy","computer",12,24,7.31046990440353
542453508,"male","action","role-playing","mobile",10,28,22.195505562381
542629717,"male","action","role-playing","mobile",12,25,10.5262134356199
542908999,"female","strategy","action","computer",18,27,30
542957818,"male","action","sports","mobile",4,23,15.0181440005585
543029711,"female","sports","action","computer",4,29,6.59979040031118
543088444,"male","strategy","role-playing","tablet",9,22,7.29946871261323
545082231,"female","simulation","sports","computer",8,22,5.65278012142028
546447604,"female","sports","action","computer",6,21,7.91118008635423
546744068,"male","action","adventure","computer",6,35,9.93502443466901
546990816,"male","adventure","role-playing","computer",10,20,13.405176001052
547264866,"female","action","strategy","computer",11,24,8.03593275515766
547281997,"male","simulation","adventure","mobile",18,23,12.7790700316043
547349966,"male","simulation","simulation","mobile",9,18,10.4202114393878
548039907,"male","adventure","action","computer",7,26,10.7172412720375
548505341,"female","adventure","role-playing","computer",12,22,9.96930989101615
548920351,"female","role-playing","adventure","computer",7,30,7.98267129702672
549525431,"male","sports","sports","computer",4,21,9.86284600465027
550156152,"male","simulation","strategy","computer",9,32,7.83095717614358
550232920,"male","action","simulation","mobile",9,30,5.59249526906545
550703603,"male","sports","role-playing","computer",7,21,6.22461929947276
551055829,"male","role-playing","strategy","mobile",4,25,8.70359821251039
551085856,"male","action","action","computer",5,22,10.7487327607772
551623686,"female","role-playing","adventure","computer",6,28,7.431656053282
552051899,"male","action","simulation","tablet",26,23,15.5414112166392
553529456,"male","action","adventure","mobile",5,20,5.55384622700476
554044262,"female","role-playing","action","computer",10,28,11.1471705936873
554084852,"male","sports","adventure","computer",7,33,8.33300218027765
554308443,"male","simulation","adventure","tablet",5,25,9.19363504365329
554487762,"female","simulation","strategy","computer",8,24,7.940680258628
554961361,"female","action","role-playing","computer",12,24,7.35660179146442
555978006,"female","role-playing","adventure","computer",5,25,6.06546995841546
556329654,"male","action","adventure","computer",8,22,15.170508105602
556641544,"female","role-playing","strategy","computer",3,33,7.99677885894609
557213605,"female","sports","sports","mobile",14,32,13.1499610457482
557487951,"female","adventure","adventure","computer",5,24,9.84582964097292
557591166,"male","role-playing","action","mobile",8,30,5.94793030992856
557691805,"male","simulation","adventure","computer",6,23,12.5862428656617
558223930,"female","strategy","strategy","computer",11,25,6.14907369765679
558819672,"male","role-playing","strategy","computer",5,26,10.3967787652908
559383829,"male","action","simulation","computer",11,26,16.4246719993352
559551466,"male","action","adventure","computer",10,27,9.84242197658235
559905076,"male","role-playing","sports","computer",9,21,6.32128540341628
560611545,"male","action","strategy","computer",11,19,15.9972762849517
561707785,"male","adventure","adventure","computer",4,28,9.38950668286905
562127619,"male","role-playing","action","computer",11,27,12.5814328733396
562397596,"male","role-playing","action","computer",13,30,15.3616183557556
562840507,"male","role-playing","action","computer",9,27,13.7557664207566
564213846,"male","action","simulation","mobile",7,21,12.5172180773521
565221382,"male","action","strategy","computer",12,24,19.4763955573623
565589081,"male","sports","adventure","mobile",7,30,6.46590528645235
567026176,"female","role-playing","adventure","computer",7,28,5.93909651008599
567083220,"female","adventure","action","computer",4,24,6.89951898382722
567535663,"male","sports","action","mobile",14,25,13.5423328279783
568160293,"male","role-playing","role-playing","mobile",3,25,6.60655361820714
568229263,"male","sports","sports","mobile",3,20,3.10959136865278
568321523,"male","action","role-playing","computer",5,23,3.71821410141433
569322486,"male","role-playing","adventure","computer",3,31,7.3868751931962
569696166,"male","adventure","adventure","computer",11,23,10.6476337084644
570781909,"male","strategy","strategy","computer",9,27,14.9823269044194
570924327,"male","role-playing","strategy","mobile",8,26,5.9290750360389
572140066,"male","simulation","sports","mobile",20,30,24.0602866555834
575524459,"male","action","action","mobile",5,22,8.6052093551101
576173872,"male","role-playing","strategy","mobile",4,28,8.32166180283475
577030880,"male","action","adventure","mobile",10,25,6.7231358265028
577639466,"male","strategy","action","computer",11,25,9.65170795250997
578009328,"male","role-playing","action","computer",3,32,8.88742654509385
578023361,"female","role-playing","role-playing","computer",16,22,12.3372082216935
578764308,"male","action","sports","mobile",5,18,15.0457488954579
579837609,"female","simulation","action","computer",15,30,12.3906573869655
581224068,"male","strategy","adventure","computer",8,16,8.37157999168504
581256561,"male","action","role-playing","computer",5,23,9.08723799697489
582209523,"female","role-playing","role-playing","computer",9,26,14.0215340081933
582246771,"male","sports","strategy","computer",5,21,11.19042360738
582329055,"male","role-playing","sports","computer",23,17,13.6824815655986
582970653,"female","adventure","adventure","computer",2,38,3.4086563402436
585398482,"female","action","strategy","mobile",5,31,9.81845785336098
585991222,"female","role-playing","adventure","computer",3,35,7.48686887123614
586389483,"male","action","role-playing","tablet",3,19,5.84133176673151
586606798,"male","action","adventure","computer",12,22,17.280409734631
587346692,"female","sports","sports","mobile",4,28,3.97137942576717
587840290,"male","adventure","sports","tablet",6,30,15.8621837317509
588037025,"male","role-playing","role-playing","mobile",6,29,16.1754019461396
590582975,"male","strategy","adventure","computer",7,27,3.42310992913425
590783589,"male","role-playing","strategy","computer",1,21,9.74899360639168
591874010,"male","action","sports","computer",9,21,5.94488823711469
592150232,"male","adventure","role-playing","computer",0,24,0
592241886,"male","adventure","adventure","mobile",6,23,9.60967995279225
592366624,"male","action","adventure","computer",5,29,6.37893046837234
593223660,"male","action","action","computer",2,20,5.75494405328411
593622808,"male","action","strategy","mobile",15,35,5.77812689407217
594051796,"male","adventure","role-playing","computer",8,26,4.60674376182609
594937610,"female","role-playing","role-playing","computer",7,20,10.7727130741387
595118141,"male","adventure","action","computer",8,19,6.30757167708943
595359005,"male","role-playing","adventure","mobile",7,22,6.45665049238098
595858639,"male","simulation","adventure","tablet",11,25,10.9447666392629
596011133,"male","action","action","computer",6,41,7.82610931333956
596785765,"female","action","strategy","mobile",15,30,6.62090098260266
597220959,"male","strategy","simulation","computer",3,25,7.36506083683261
597310443,"female","action","sports","computer",11,22,11.1188828395648
597781940,"female","action","adventure","computer",13,26,7.39231105292667
598060735,"male","role-playing","action","computer",7,25,3.37613068141042
598703292,"male","action","action","tablet",12,25,19.7625119595576
598778184,"male","sports","adventure","computer",6,19,10.2790720868454
599332969,"male","role-playing","strategy","computer",12,22,10.4437849774917
599703634,"male","strategy","action","computer",5,27,4.35182471384181
600387968,"male","adventure","adventure","computer",11,31,9.64650762077396
600860584,"male","action","adventure","computer",10,24,6.39967196789426
601259906,"male","role-playing","sports","computer",8,22,7.64655730795918
602360928,"female","sports","sports","computer",8,19,7.65922986182358
602621212,"male","simulation","adventure","computer",9,38,9.01980258043226
602797109,"male","role-playing","strategy","computer",8,23,7.53131061385356
603119499,"male","strategy","sports","computer",5,23,6.9924619778025
603665916,"male","role-playing","adventure","tablet",10,27,9.73184118632867
603783067,"male","role-playing","strategy","mobile",10,20,5.2477506700667
603921399,"male","simulation","action","mobile",8,26,12.4897272511547
604384522,"male","action","role-playing","mobile",3,22,7.90220235373473
605458049,"male","action","action","computer",1,23,7.33836978459995
605506091,"male","role-playing","adventure","computer",5,25,6.86456439655146
605688287,"male","strategy","sports","computer",17,30,23.2143662740423
605818219,"male","action","role-playing","mobile",5,20,5.65702261385705
606749702,"male","sports","strategy","computer",8,23,11.9018237402987
607539400,"female","action","action","computer",11,28,18.3264299117815
608007931,"female","adventure","adventure","computer",9,19,7.09291607003007
608942774,"male","adventure","strategy","mobile",4,30,11.2667948178153
609043252,"male","adventure","role-playing","computer",14,30,16.746111232201
609088670,"male","adventure","strategy","computer",4,26,4.24090926008195
609591429,"male","role-playing","adventure","computer",9,31,10.4728891175064
609950537,"male","action","role-playing","computer",2,22,7.07581692389291
609989197,"male","role-playing","sports","computer",9,23,15.57989738234
610366923,"female","adventure","action","mobile",12,42,11.0021130080017
610853710,"male","action","sports","computer",3,24,11.421803750736
611094305,"male","adventure","strategy","computer",8,24,13.1193681612532
611639334,"female","action","action","computer",17,32,9.78349009420673
612461794,"male","sports","adventure","mobile",6,25,5.02096743828726
612941911,"female","adventure","adventure","mobile",10,25,5.43954678525246
613971254,"female","adventure","simulation","computer",2,18,7.57537355607074
615524191,"male","simulation","role-playing","computer",6,19,6.10219950864131
615883396,"male","action","simulation","computer",4,44,12.2284555485169
616556965,"male","action","action","mobile",8,25,6.52099478654341
616774365,"female","adventure","adventure","computer",6,19,6.76183354322879
617046413,"male","sports","action","computer",9,40,8.73668092492352
617260785,"male","sports","adventure","tablet",8,17,8.35742981270741
617582039,"male","adventure","adventure","mobile",10,25,7.56757896783967
618976588,"male","sports","simulation","computer",10,21,5.61211330190723
619329829,"male","action","adventure","computer",10,40,6.16423031514389
619474031,"male","role-playing","adventure","computer",3,18,4.74012296932122
619588831,"male","adventure","strategy","mobile",0,36,0
619717779,"female","sports","role-playing","computer",3,24,7.34547031282318
619803236,"male","adventure","strategy","computer",7,28,6.17264454378403
620360601,"male","strategy","sports","computer",11,25,10.4055597257508
621535312,"female","sports","strategy","mobile",8,30,3.58841623816284
623604099,"male","role-playing","role-playing","computer",3,19,16.5122208190871
624862165,"male","action","adventure","computer",4,22,9.7321672292011
624963533,"female","strategy","sports","computer",10,33,10.252910060144
625139127,"male","role-playing","sports","mobile",5,33,9.6745885569699
625562681,"male","strategy","adventure","computer",9,31,15.0724972825861
626109168,"female","simulation","strategy","mobile",4,19,6.74520151993907
626148441,"female","adventure","adventure","computer",8,26,7.60791334421349
626168125,"male","simulation","action","tablet",4,25,9.68649094449216
626821792,"male","role-playing","strategy","computer",10,31,6.73188976270056
626969691,"male","sports","adventure","mobile",1,22,5.89924654657251
626977049,"male","strategy","sports","computer",4,24,7.91940894286189
627180347,"male","adventure","simulation","computer",11,23,3.18200991740076
627912781,"male","adventure","adventure","computer",5,19,6.88228835834271
627949916,"male","action","adventure","computer",5,18,6.96624407275757
628121854,"female","action","adventure","computer",8,21,8.52962975983445
628236665,"male","role-playing","adventure","computer",8,26,2.54666801255135
628503555,"male","action","adventure","computer",6,19,8.65567506192885
629564594,"female","adventure","action","mobile",9,26,12.4915179557547
630098511,"female","action","sports","computer",3,24,4.80977812450922
630127004,"male","action","adventure","mobile",10,29,12.2498227028745
630162491,"male","sports","adventure","computer",0,20,0
632324660,"male","action","adventure","mobile",1,20,3.32181314786669
633113127,"male","action","strategy","computer",20,23,14.9745480879528
634767734,"male","role-playing","adventure","computer",4,31,2.45456545820534
636296704,"male","simulation","adventure","computer",2,30,10.8040259574176
636824570,"male","action","action","computer",11,30,4.97041067057443
636881460,"male","adventure","strategy","computer",4,23,8.27638294987971
636996044,"male","action","action","computer",9,23,11.4351867535082
637041113,"male","role-playing","adventure","computer",0,26,0
637424993,"female","strategy","sports","computer",8,24,0.85144703386717
637693141,"female","role-playing","strategy","mobile",22,34,6.04180268718497
637758380,"female","action","action","computer",19,39,14.297356809598
638083421,"male","action","sports","mobile",8,47,15.2186564000059
638298640,"male","action","sports","computer",10,34,8.78444338737215
638613661,"male","adventure","role-playing","computer",19,23,16.2501842440463
639508959,"male","action","adventure","computer",7,22,10.2735011398636
639727522,"male","role-playing","role-playing","mobile",3,31,11.1964567191551
640016355,"male","role-playing","action","mobile",13,29,7.10945303938646
640670473,"female","action","strategy","computer",10,20,9.19636166977136
641119143,"male","simulation","action","computer",1,24,9.01446088918109
643526352,"female","action","role-playing","computer",2,27,7.34340388808798
644243782,"male","action","action","mobile",3,24,7.58087888184147
644471800,"male","action","sports","computer",1,21,4.92855065217289
645600378,"female","simulation","adventure","computer",10,23,9.33638414621626
645909514,"male","adventure","adventure","computer",7,26,9.22916153884948
645957766,"female","action","sports","computer",2,19,6.45468740957497
646216913,"female","simulation","role-playing","computer",8,26,1.97346252083778
646990980,"male","action","sports","computer",4,18,5.58601243186931
648125191,"male","strategy","adventure","computer",5,33,11.7083490509329
648434972,"female","action","sports","computer",4,30,4.2655492399042
648836681,"male","simulation","action","computer",5,20,12.9984710844225
649026870,"male","sports","adventure","mobile",0,17,0
649317865,"male","role-playing","sports","mobile",1,31,5.27384203535537
649461847,"male","role-playing","role-playing","computer",4,20,6.72597228843537
649812913,"female","role-playing","adventure","computer",19,30,15.5574082262729
649968642,"female","role-playing","sports","computer",18,32,24.9789663636467
653798932,"female","action","adventure","computer",10,18,12.5427437274569
654016100,"male","sports","action","computer",8,26,12.0521810491906
654293545,"male","simulation","sports","mobile",25,34,13.0807673014723
654318135,"female","strategy","adventure","mobile",2,23,6.6697273836574
654840000,"male","role-playing","role-playing","computer",6,24,12.1719247661953
655662793,"male","strategy","action","computer",10,35,7.28518553160888
656222707,"male","action","sports","mobile",8,22,6.71215489988
656382444,"female","strategy","action","computer",6,29,7.24576254374601
656482805,"female","role-playing","adventure","computer",15,33,13.2811968442077
657073186,"male","sports","role-playing","computer",6,24,7.91838173881662
657192770,"male","action","role-playing","computer",13,26,18.6691625109265
657418379,"male","simulation","strategy","computer",11,25,25.42472742253
657842639,"male","adventure","adventure","mobile",8,40,7.62379464480473
657994100,"male","adventure","adventure","computer",9,50,8.79332889396118
658044844,"male","strategy","action","computer",14,25,7.88013117236566
658125634,"male","action","action","computer",2,23,6.41314854119326
658221936,"male","adventure","sports","mobile",7,26,17.0288894897901
658540246,"female","action","action","computer",11,40,18.0196918286136
659726769,"female","adventure","action","computer",12,35,6.66565226161165
660164589,"male","role-playing","action","mobile",0,24,0
660246099,"male","sports","sports","mobile",4,19,9.16984310077905
660437546,"female","role-playing","simulation","computer",11,26,5.73854181738196
661994406,"female","simulation","strategy","computer",11,22,6.4846072695895
662506980,"male","role-playing","role-playing","computer",15,36,6.19096175876772
662921504,"male","action","role-playing","mobile",13,36,15.8427948421616
663772905,"male","adventure","strategy","tablet",9,27,14.722187463347
665022027,"female","simulation","adventure","mobile",20,24,6.09888819544813
666236389,"male","action","sports","computer",7,22,9.15779300211271
666270408,"male","adventure","sports","computer",11,29,12.5343074266753
666410303,"male","adventure","strategy","computer",8,25,9.44866936151466
667385899,"female","role-playing","sports","mobile",2,19,1.92324278734618
667513865,"male","sports","adventure","computer",5,22,4.67940069837715
667793321,"male","action","adventure","computer",14,22,7.53269513802046
668918991,"female","adventure","sports","computer",4,30,8.60360870042523
669048697,"female","role-playing","adventure","computer",1,22,7.68747492577998
670435297,"female","adventure","role-playing","computer",12,20,6.30046869489722
670708797,"male","simulation","strategy","mobile",7,29,11.0679738483247
670804895,"male","role-playing","action","mobile",9,23,6.83665603528559
671313741,"male","action","sports","mobile",7,29,7.84416125553341
671706221,"female","action","action","computer",7,28,10.5102344659859
672120785,"male","action","sports","computer",6,22,13.3702418039473
673239348,"male","action","adventure","computer",5,20,10.8311362648954
673835098,"male","simulation","action","computer",16,32,13.6557502086228
674193117,"male","action","adventure","mobile",11,25,12.2724002766044
674628063,"male","sports","strategy","computer",14,33,13.2386585952124
675190027,"male","action","role-playing","computer",6,26,14.5321047818201
675245963,"female","simulation","action","mobile",20,29,7.8722738145838
675685997,"male","adventure","role-playing","computer",11,28,13.1430344199769
676005853,"male","role-playing","sports","computer",12,28,12.8563271911695
677568184,"male","action","sports","mobile",8,18,14.6188290476344
677739737,"female","sports","action","computer",8,19,6.21635852705884
678073811,"male","action","action","mobile",7,20,14.6089454931567
678135406,"male","sports","strategy","computer",8,36,5.91094727381557
678447940,"male","sports","action","computer",12,22,7.66521832280652
678597980,"male","strategy","role-playing","computer",9,27,6.84339194901714
678894085,"male","adventure","action","computer",7,19,6.73604722012654
680357770,"male","adventure","strategy","computer",0,21,0
681475704,"female","simulation","sports","computer",5,24,7.51068910781444
681890361,"female","adventure","role-playing","computer",1,21,6.99333051635539
683068848,"male","adventure","sports","computer",19,23,11.4061291069235
683471394,"male","strategy","adventure","computer",8,25,7.6920556396819
683735811,"female","strategy","role-playing","computer",13,23,8.66285434085774
684002410,"male","simulation","strategy","mobile",14,22,9.06552631551574
685767396,"male","simulation","strategy","mobile",8,21,12.7274348474496
685922279,"male","adventure","adventure","computer",9,34,8.22398781462728
686143710,"male","adventure","adventure","computer",7,16,11.1703550772903
686195163,"female","adventure","role-playing","computer",5,22,5.80204501179757
686219906,"male","action","sports","computer",4,21,12.8867567941211
686763504,"male","action","strategy","computer",2,21,14.2302367782071
686844626,"male","simulation","role-playing","computer",4,22,6.71748631612913
686896581,"male","adventure","sports","computer",6,28,5.28355100208669
687285105,"male","role-playing","sports","computer",11,38,3.63149386865988
687319007,"female","adventure","adventure","mobile",13,36,14.8404229770915
687457118,"male","simulation","sports","computer",13,25,9.80285868535736
689363334,"male","role-playing","simulation","tablet",0,18,0
689692389,"male","adventure","sports","computer",4,25,10.9974331731778
690441891,"female","simulation","sports","computer",4,19,9.36206489853038
690482759,"male","simulation","sports","computer",12,25,20.8461438992754
690671481,"female","adventure","adventure","computer",10,22,6.11241121668346
690802468,"female","sports","sports","computer",16,24,15.2075536235313
690865835,"male","strategy","sports","computer",9,21,11.2133713707052
691218186,"female","strategy","role-playing","computer",10,30,5.09335963684542
691295296,"male","adventure","action","mobile",3,20,5.6841612245546
693024059,"female","action","role-playing","computer",22,41,12.2247829641091
694317213,"male","sports","sports","mobile",13,31,7.71870601507952
695506088,"male","action","action","computer",12,34,7.6635401068463
699370762,"male","adventure","adventure","mobile",3,31,11.6971937797643
699429586,"male","strategy","strategy","computer",13,24,8.59166320339672
699517250,"male","sports","simulation","computer",2,24,6.68595037394949
699851424,"male","adventure","adventure","computer",6,20,8.63264539266111
700055837,"male","role-playing","action","computer",3,23,8.38127695058514
700656480,"male","adventure","adventure","computer",6,25,4.58211534575094
701249438,"female","strategy","adventure","computer",9,24,5.31098475065242
702139267,"male","role-playing","role-playing","mobile",16,33,16.054059127528
702169608,"male","adventure","adventure","computer",4,25,6.38637675968708
702773519,"male","simulation","action","mobile",11,28,4.66488440422413
703228678,"female","adventure","role-playing","mobile",14,22,9.33257091729423
704227925,"male","sports","role-playing","mobile",9,23,10.0095931444064
705431050,"male","action","action","mobile",2,22,6.70272170639276
705464814,"female","action","adventure","mobile",7,28,10.7597901993838
705550647,"male","role-playing","action","mobile",18,17,10.5923822429426
706836612,"male","adventure","action","mobile",14,35,11.9775730647123
707415783,"female","action","strategy","computer",8,21,6.93075398811454
707417373,"male","adventure","adventure","mobile",2,22,6.50592402730326
707502911,"male","action","sports","tablet",7,29,13.7636464528633
708839212,"female","simulation","action","computer",15,29,14.1556639124335
709356952,"female","sports","strategy","computer",5,35,8.83838487859582
709446821,"female","action","sports","mobile",7,32,10.6005412679905
711131712,"male","action","sports","mobile",5,30,9.42126220172822
711132950,"female","adventure","action","mobile",14,25,16.790606518985
712578151,"male","strategy","role-playing","computer",10,32,10.0096849176893
713253633,"male","action","role-playing","tablet",17,29,5.62886028568093
713261434,"female","role-playing","adventure","mobile",8,24,7.08417271866548
713350478,"male","action","action","computer",11,28,8.67427950978839
713768306,"female","action","strategy","mobile",13,20,12.329710545506
713819257,"female","adventure","action","computer",13,27,12.0641231430187
714134800,"male","strategy","role-playing","mobile",2,25,8.14006472919428
714475787,"female","role-playing","adventure","mobile",5,24,4.99492756386574
715009622,"male","action","adventure","computer",3,25,9.63286151582656
715103550,"male","adventure","action","computer",7,31,12.8025734504306
715324713,"male","action","role-playing","computer",4,29,10.5747677962088
715691824,"male","strategy","adventure","computer",8,24,8.99500542702561
715694681,"female","action","strategy","mobile",13,28,9.44613146594526
716712288,"female","action","adventure","computer",0,27,0
717416252,"male","action","adventure","computer",9,25,14.4821363872082
718071320,"male","adventure","adventure","computer",3,40,8.84268412135715
718432482,"male","simulation","adventure","computer",5,33,6.41425524883415
718824917,"female","action","action","mobile",5,21,5.73829925993589
719429438,"male","sports","role-playing","mobile",6,30,4.28854621550951
720479624,"male","action","strategy","computer",8,44,21.1181894140314
721340093,"male","action","adventure","mobile",4,25,12.5573751209843
722053791,"female","sports","adventure","computer",0,28,0
722317330,"male","sports","role-playing","mobile",1,21,7.22498685854505
722447073,"female","action","sports","computer",4,23,10.1620117338668
723002729,"male","adventure","strategy","mobile",0,28,0
723078065,"male","action","action","mobile",5,22,5.71804012328515
723740309,"male","action","role-playing","mobile",14,18,9.5705304956821
723783285,"female","strategy","adventure","computer",11,27,10.7128519745656
724292315,"male","adventure","adventure","computer",18,20,12.9403680273772
724524724,"male","action","role-playing","tablet",10,22,10.8608578487426
724630642,"male","sports","action","mobile",5,22,5.3350881801908
724642376,"male","strategy","sports","computer",7,27,14.7782315704711
725574950,"female","sports","role-playing","computer",9,42,8.29491635754438
726082395,"female","action","role-playing","computer",15,40,6.07576758387841
727383215,"female","adventure","role-playing","computer",6,19,15.4587912300643
727689113,"male","adventure","action","tablet",2,25,15.5341410492947
